Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,paid_capital_surplus,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
49313,17899109.1008,19179186.1764,0.0,18665267.4252,136678344.562,136678344.562,986466422.324,184986080.702,606137411.867,20747178.9323,18265210.1053
493130,17899109.1008,19179186.1764,0.0,18665267.4252,136678344.562,136678344.562,986466422.324,184986080.702,606137411.867,20747178.9323,18265210.1053
49319,17899109.1008,19179186.1764,0.0,18665267.4252,136678344.562,136678344.562,986466422.324,184986080.702,606137411.867,20747178.9323,18265210.1053
493190,17899109.1008,19179186.1764,0.0,18665267.4252,136678344.562,136678344.562,986466422.324,184986080.702,606137411.867,20747178.9323,18265210.1053
51,1508564080.35,1069103321.41,0.0,2014495107.14,11839815107.1,11839815107.1,33435868580.4,-3184846000.0,23019780160.7,1277790366.08,1341040419.65
511,332801139.172,235852628.266,0.0,444413515.636,2611956632.51,2611956632.51,7376216428.36,-702602157.038,5078345136.77,281890636.925,295844097.805
5111,65482936.5675,46407060.7884,0.0,87444117.9094,513936313.166,513936313.166,1451366163.26,-138246078.712,999230210.83,55465635.5525,58211159.7895
51111,23412964.6535,16592519.0724,0.0,31265031.0002,183754323.875,183754323.875,518925791.371,-49428915.7458,357267752.993,19831348.9398,20812991.8729
511110,23412964.6535,16592519.0724,0.0,31265031.0002,183754323.875,183754323.875,518925791.371,-49428915.7458,357267752.993,19831348.9398,20812991.8729
51112,21157550.2396,14994130.8617,0.0,28253212.4368,166052928.224,166052928.224,468936705.114,-44667336.3949,322851486.124,17920958.2265,18808037.6707
511120,21157550.2396,14994130.8617,0.0,28253212.4368,166052928.224,166052928.224,468936705.114,-44667336.3949,322851486.124,17920958.2265,18808037.6707
51113,20912421.6744,14820410.8543,0.0,27925874.4724,164129061.067,164129061.067,463503666.77,-44149826.5718,319110971.713,17713328.3862,18590130.2459
511130,20912421.6744,14820410.8543,0.0,27925874.4724,164129061.067,164129061.067,463503666.77,-44149826.5718,319110971.713,17713328.3862,18590130.2459
51114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,267318202.604,189445567.477,0.0,356969397.726,2098020319.34,2098020319.34,5924850265.11,-564356078.326,4079114925.94,226425001.373,237632938.016
51121,267318202.604,189445567.477,0.0,356969397.726,2098020319.34,2098020319.34,5924850265.11,-564356078.326,4079114925.94,226425001.373,237632938.016
511210,267318202.604,189445567.477,0.0,356969397.726,2098020319.34,2098020319.34,5924850265.11,-564356078.326,4079114925.94,226425001.373,237632938.016
512,169135088.258,119864238.436,0.0,225858359.07,1327439914.01,1327439914.01,3748716184.45,-357074131.826,2580899677.95,143261522.103,150352903.591
5121,84567544.1288,59932119.218,0.0,112929179.535,663719957.004,663719957.004,1874358092.23,-178537065.913,1290449838.97,71630761.0515,75176451.7954
51211,21141886.0322,14983029.8045,0.0,28232294.8837,165929989.251,165929989.251,468589523.057,-44634266.4783,322612459.744,17907690.2629,18794112.9488
512110,21141886.0322,14983029.8045,0.0,28232294.8837,165929989.251,165929989.251,468589523.057,-44634266.4783,322612459.744,17907690.2629,18794112.9488
51212,21141886.0322,14983029.8045,0.0,28232294.8837,165929989.251,165929989.251,468589523.057,-44634266.4783,322612459.744,17907690.2629,18794112.9488
512120,21141886.0322,14983029.8045,0.0,28232294.8837,165929989.251,165929989.251,468589523.057,-44634266.4783,322612459.744,17907690.2629,18794112.9488
51213,21141886.0322,14983029.8045,0.0,28232294.8837,165929989.251,165929989.251,468589523.057,-44634266.4783,322612459.744,17907690.2629,18794112.9488
512131,10570943.0161,7491514.90226,0.0,14116147.4419,82964994.6254,82964994.6254,234294761.528,-22317133.2391,161306229.872,8953845.13143,9397056.47442
512132,10570943.0161,7491514.90226,0.0,14116147.4419,82964994.6254,82964994.6254,234294761.528,-22317133.2391,161306229.872,8953845.13143,9397056.47442
51219,21141886.0322,14983029.8045,0.0,28232294.8837,165929989.251,165929989.251,468589523.057,-44634266.4783,322612459.744,17907690.2629,18794112.9488
512191,10570943.0161,7491514.90226,0.0,14116147.4419,82964994.6254,82964994.6254,234294761.528,-22317133.2391,161306229.872,8953845.13143,9397056.47442
512199,10570943.0161,7491514.90226,0.0,14116147.4419,82964994.6254,82964994.6254,234294761.528,-22317133.2391,161306229.872,8953845.13143,9397056.47442
5122,84567544.1288,59932119.218,0.0,112929179.535,663719957.004,663719957.004,1874358092.23,-178537065.913,1290449838.97,71630761.0515,75176451.7954
51221,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
512210,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
51222,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
512220,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
51223,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
512230,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
51224,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
512240,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
51229,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
512290,16913508.8258,11986423.8436,0.0,22585835.907,132743991.401,132743991.401,374871618.445,-35707413.1826,258089967.795,14326152.2103,15035290.3591
515,122547850.393,86848358.3786,0.0,163647039.077,961804612.3,961804612.3,2716154967.44,-258720220.252,1870006459.76,103801001.665,108939104.98
5151,61273925.1967,43424179.1893,0.0,81823519.5385,480902306.15,480902306.15,1358077483.72,-129360110.126,935003229.88,51900500.8324,54469552.4899
51511,30636962.5983,21712089.5946,0.0,40911759.7692,240451153.075,240451153.075,679038741.861,-64680055.0631,467501614.94,25950250.4162,27234776.2449
515111,15318481.2992,10856044.7973,0.0,20455879.8846,120225576.538,120225576.538,339519370.93,-32340027.5316,233750807.47,12975125.2081,13617388.1225
515112,15318481.2992,10856044.7973,0.0,20455879.8846,120225576.538,120225576.538,339519370.93,-32340027.5316,233750807.47,12975125.2081,13617388.1225
51512,30636962.5983,21712089.5946,0.0,40911759.7692,240451153.075,240451153.075,679038741.861,-64680055.0631,467501614.94,25950250.4162,27234776.2449
515120,30636962.5983,21712089.5946,0.0,40911759.7692,240451153.075,240451153.075,679038741.861,-64680055.0631,467501614.94,25950250.4162,27234776.2449
5152,61273925.1967,43424179.1893,0.0,81823519.5385,480902306.15,480902306.15,1358077483.72,-129360110.126,935003229.88,51900500.8324,54469552.4899
51521,61273925.1967,43424179.1893,0.0,81823519.5385,480902306.15,480902306.15,1358077483.72,-129360110.126,935003229.88,51900500.8324,54469552.4899
515210,61273925.1967,43424179.1893,0.0,81823519.5385,480902306.15,480902306.15,1358077483.72,-129360110.126,935003229.88,51900500.8324,54469552.4899
517,736702028.475,522092893.362,0.0,983771687.997,5781932580.65,5781932580.65,16328290278.0,-1555308481.18,11241629679.7,624004486.727,654892430.681
5171,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
51711,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
517110,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
5172,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
51721,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
517210,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
5174,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
51741,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
517410,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
5179,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
51791,184175507.119,130523223.341,0.0,245942921.999,1445483145.16,1445483145.16,4082072569.5,-388827120.296,2810407419.93,156001121.682,163723107.67
517911,92087753.5594,65261611.6703,0.0,122971461.0,722741572.582,722741572.582,2041036284.75,-194413560.148,1405203709.96,78000560.8409,81861553.8351
517919,92087753.5594,65261611.6703,0.0,122971461.0,722741572.582,722741572.582,2041036284.75,-194413560.148,1405203709.96,78000560.8409,81861553.8351
518,50097005.1696,35503214.8234,0.0,66898167.0124,393181361.239,393181361.239,1110351825.91,-105763652.074,764450155.437,42433378.4747,44533811.7953
5182,50097005.1696,35503214.8234,0.0,66898167.0124,393181361.239,393181361.239,1110351825.91,-105763652.074,764450155.437,42433378.4747,44533811.7953
51821,50097005.1696,35503214.8234,0.0,66898167.0124,393181361.239,393181361.239,1110351825.91,-105763652.074,764450155.437,42433378.4747,44533811.7953
518210,50097005.1696,35503214.8234,0.0,66898167.0124,393181361.239,393181361.239,1110351825.91,-105763652.074,764450155.437,42433378.4747,44533811.7953
519,97280968.8862,68941988.1468,0.0,129906338.346,763500006.434,763500006.434,2156138896.19,-205377357.627,1484449051.08,82399340.1834,86478070.7944
5191,97280968.8862,68941988.1468,0.0,129906338.346,763500006.434,763500006.434,2156138896.19,-205377357.627,1484449051.08,82399340.1834,86478070.7944
51911,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
519110,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
51912,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
519120,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
51913,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
519130,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
51919,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
519190,24320242.2215,17235497.0367,0.0,32476584.5865,190875001.608,190875001.608,539034724.048,-51344339.4066,371112262.771,20599835.0458,21619517.6986
52,5643549169.22,2440254676.87,0.0,5383153392.29,31300546392.3,31300546392.3,28782534169.2,43403087000.0,17327170838.4,335234884.638,4190361330.78
521,62445935.1477,27001445.4958,0.0,59564652.9419,346340898.519,346340898.519,318479064.898,480255646.712,191725340.566,3709377.77587,46366395.3412
5211,62445935.1477,27001445.4958,0.0,59564652.9419,346340898.519,346340898.519,318479064.898,480255646.712,191725340.566,3709377.77587,46366395.3412
52111,62445935.1477,27001445.4958,0.0,59564652.9419,346340898.519,346340898.519,318479064.898,480255646.712,191725340.566,3709377.77587,46366395.3412
521110,62445935.1477,27001445.4958,0.0,59564652.9419,346340898.519,346340898.519,318479064.898,480255646.712,191725340.566,3709377.77587,46366395.3412
522,104022394.178,44978988.6259,0.0,99222756.3371,576934421.439,576934421.439,530522198.889,800009513.355,319375935.409,6179078.85028,77237108.2504
5221,97302650.5707,42073390.5221,0.0,92813064.5792,539665029.392,539665029.392,496250990.437,748329691.373,298744566.392,5779916.47825,72247667.5774
52211,97302650.5707,42073390.5221,0.0,92813064.5792,539665029.392,539665029.392,496250990.437,748329691.373,298744566.392,5779916.47825,72247667.5774
522110,97302650.5707,42073390.5221,0.0,92813064.5792,539665029.392,539665029.392,496250990.437,748329691.373,298744566.392,5779916.47825,72247667.5774
52212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,6719743.60737,2905598.10388,0.0,6409691.75791,37269392.0474,37269392.0474,34271208.452,51679821.9814,20631369.0169,399162.372022,4989440.67302
52221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52229,6719743.60737,2905598.10388,0.0,6409691.75791,37269392.0474,37269392.0474,34271208.452,51679821.9814,20631369.0169,399162.372022,4989440.67302
522291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522292,6719743.60737,2905598.10388,0.0,6409691.75791,37269392.0474,37269392.0474,34271208.452,51679821.9814,20631369.0169,399162.372022,4989440.67302
522293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,238665370.561,103198230.272,0.0,227653248.095,1323698311.02,1323698311.02,1217211718.59,1835514058.93,732765060.591,14177064.0368,177210140.252
5231,238665370.561,103198230.272,0.0,227653248.095,1323698311.02,1323698311.02,1217211718.59,1835514058.93,732765060.591,14177064.0368,177210140.252
52311,176402139.031,76275785.3035,0.0,168262868.748,978370732.83,978370732.83,899664456.17,1356663538.81,541600667.88,10478539.1169,130979403.191
523110,176402139.031,76275785.3035,0.0,168262868.748,978370732.83,978370732.83,899664456.17,1356663538.81,541600667.88,10478539.1169,130979403.191
52312,62263231.5298,26922444.9689,0.0,59390379.3472,345327578.195,345327578.195,317547262.415,478850520.117,191164392.711,3698524.9199,46230737.0608
523120,62263231.5298,26922444.9689,0.0,59390379.3472,345327578.195,345327578.195,317547262.415,478850520.117,191164392.711,3698524.9199,46230737.0608
52313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,582074470.052,251687352.274,0.0,555217304.585,3228331747.87,3228331747.87,2968624498.69,4476585231.5,1787120742.79,34576055.2389,432192983.14
5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5242,582074470.052,251687352.274,0.0,555217304.585,3228331747.87,3228331747.87,2968624498.69,4476585231.5,1787120742.79,34576055.2389,432192983.14
52421,582074470.052,251687352.274,0.0,555217304.585,3228331747.87,3228331747.87,2968624498.69,4476585231.5,1787120742.79,34576055.2389,432192983.14
524210,582074470.052,251687352.274,0.0,555217304.585,3228331747.87,3228331747.87,2968624498.69,4476585231.5,1787120742.79,34576055.2389,432192983.14
52429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,4656340999.28,2013388660.2,0.0,4441495430.33,25825241013.4,25825241013.4,23747696688.2,35810722549.5,14296183759.1,276593308.736,3457354703.8
5251,231277.755226,100003.846325,0.0,220606.500497,1282724.73401,1282724.73401,1179534.31303,1778697.80704,710083.150827,13738.2291299,171724.801735
52511,77092.5850752,33334.6154416,0.0,73535.5001657,427574.911336,427574.911336,393178.104343,592899.269014,236694.383609,4579.40970995,57241.6005785
525110,77092.5850752,33334.6154416,0.0,73535.5001657,427574.911336,427574.911336,393178.104343,592899.269014,236694.383609,4579.40970995,57241.6005785
52512,77092.5850752,33334.6154416,0.0,73535.5001657,427574.911336,427574.911336,393178.104343,592899.269014,236694.383609,4579.40970995,57241.6005785
525120,77092.5850752,33334.6154416,0.0,73535.5001657,427574.911336,427574.911336,393178.104343,592899.269014,236694.383609,4579.40970995,57241.6005785
52519,77092.5850752,33334.6154416,0.0,73535.5001657,427574.911336,427574.911336,393178.104343,592899.269014,236694.383609,4579.40970995,57241.6005785
525190,77092.5850752,33334.6154416,0.0,73535.5001657,427574.911336,427574.911336,393178.104343,592899.269014,236694.383609,4579.40970995,57241.6005785
5259,4656109721.52,2013288656.35,0.0,4441274823.83,25823958288.7,25823958288.7,23746517153.8,35808943851.7,14295473675.9,276579570.507,3457182979.0
52591,4655955536.35,2013221987.12,0.0,4441127752.83,25823103138.9,25823103138.9,23745730797.6,35807758053.2,14295000287.2,276570411.687,3457068495.8
